"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NHGRI",36,11,1,0,24,5,4,1,0,1,5,4,1,0,1,"07/14/2016"
"NHLBI",11,11,0,0,0,5,5,0,0,0,4,4,0,0,0,"07/14/2016"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/14/2016"
"NIAMS",4,3,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/14/2016"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2016"
"NIGMS",9,3,0,2,4,4,3,0,1,1,4,3,0,1,1,"07/14/2016"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2016"
"All DACs",132,41,6,3,82,17,14,3,2,1,16,13,3,2,1,"07/14/2016"
"JAAMH",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/15/2016"
"NCI DAC",15,12,2,1,0,7,5,2,1,0,6,4,2,1,0,"07/15/2016"
"NHGRI",5,3,2,0,0,4,3,1,0,0,4,3,1,0,0,"07/15/2016"
"NHLBI",30,0,0,12,18,2,0,0,1,1,2,0,0,1,1,"07/15/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2016"
"All DACs",54,19,4,13,18,14,10,3,2,1,12,8,3,2,1,"07/15/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/16/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2016"
"NHGRI",3,2,1,0,0,2,2,1,0,0,2,2,1,0,0,"07/17/2016"
"All DACs",4,3,1,0,0,3,3,1,0,0,3,3,1,0,0,"07/17/2016"
"CDAC",3,1,0,2,0,2,1,0,1,0,2,1,0,1,0,"07/18/2016"
"JAAMH",39,21,6,12,0,17,13,1,3,0,12,9,1,3,0,"07/18/2016"
"NCI DAC",68,49,15,2,2,14,10,5,1,1,13,9,5,1,1,"07/18/2016"
"NEI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/18/2016"
"NHGRI",13,13,0,0,0,7,7,0,0,0,7,7,0,0,0,"07/18/2016"
"NHLBI",16,9,1,0,6,6,4,1,0,2,6,4,1,0,2,"07/18/2016"
"NIAMS",4,4,0,0,0,2,2,0,0,0,1,1,0,0,0,"07/18/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/18/2016"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/18/2016"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/18/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/18/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/18/2016"
"NINDS",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/18/2016"
"All DACs",154,105,24,16,9,37,30,8,4,4,28,22,8,4,4,"07/18/2016"
"CDAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/19/2016"
"JAAMH",56,31,8,1,16,10,8,2,1,1,7,6,2,1,1,"07/19/2016"
"NCI DAC",61,57,4,0,0,13,12,3,0,0,13,12,3,0,0,"07/19/2016"
"NHGRI",46,43,3,0,0,14,12,2,0,0,13,12,1,0,0,"07/19/2016"
"NHLBI",8,5,3,0,0,1,1,1,0,0,1,1,1,0,0,"07/19/2016"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2016"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2016"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/19/2016"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/19/2016"
"All DACs",182,146,18,2,16,33,27,7,2,1,27,24,6,2,1,"07/19/2016"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2016"
"JAAMH",10,7,0,3,0,6,4,0,2,0,5,4,0,2,0,"07/20/2016"
"NCI DAC",31,27,2,1,1,12,12,1,1,1,12,12,1,1,1,"07/20/2016"
"NHGRI",11,9,2,0,0,5,3,2,0,0,5,3,2,0,0,"07/20/2016"
"NHLBI",7,1,1,5,0,4,1,1,3,0,4,1,1,3,0,"07/20/2016"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2016"
"NIDDK",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"07/20/2016"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2016"
"All DACs",64,47,5,11,1,24,17,4,6,1,23,17,4,6,1,"07/20/2016"
"JAAMH",10,2,8,0,0,4,2,2,0,0,4,2,2,0,0,"07/21/2016"
"NCI DAC",17,11,5,0,1,7,5,2,0,1,7,5,2,0,1,"07/21/2016"
"NHGRI",9,8,1,0,0,7,6,1,0,0,7,6,1,0,0,"07/21/2016"
"NHLBI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/21/2016"
"NIDDK",3,0,0,3,0,1,0,0,1,0,1,0,0,1,0,"07/21/2016"
"NINDS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/21/2016"
"All DACs",48,30,14,3,1,17,11,5,1,1,15,11,4,1,1,"07/21/2016"
"JAAMH",26,2,6,18,0,5,2,1,2,0,5,2,1,2,0,"07/22/2016"
"NCI DAC",15,12,2,1,0,8,6,2,1,0,8,6,2,1,0,"07/22/2016"
"NHGRI",6,4,0,0,2,4,3,0,0,1,4,3,0,0,1,"07/22/2016"
"NINDS",12,12,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2016"
"All DACs",59,30,8,19,2,15,11,3,3,1,15,11,3,3,1,"07/22/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/23/2016"
"NCI DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/24/2016"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/24/2016"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/24/2016"
"All DACs",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/24/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/25/2016"
"JAAMH",29,6,14,7,2,6,1,3,3,1,6,1,3,3,1,"07/25/2016"
"NCI DAC",99,96,2,0,1,13,10,2,0,1,13,10,2,0,1,"07/25/2016"
"NEI",20,5,0,0,15,3,2,0,0,1,3,2,0,0,1,"07/25/2016"
"NHGRI",95,88,7,0,0,9,8,1,0,0,9,8,1,0,0,"07/25/2016"
"NHLBI",61,2,2,0,57,6,2,1,0,4,6,2,1,0,4,"07/25/2016"
"NIAMS",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"07/25/2016"
"NICHD",7,0,0,1,6,1,0,0,1,1,1,0,0,1,1,"07/25/2016"
"NIDDK",6,1,0,0,5,2,1,0,0,1,2,1,0,0,1,"07/25/2016"
"NIGMS",6,1,0,2,3,3,1,0,2,1,3,1,0,2,1,"07/25/2016"
"NINDS",21,8,0,0,13,1,1,0,0,1,1,1,0,0,1,"07/25/2016"
"All DACs",350,207,25,10,108,25,18,6,4,5,25,18,6,4,5,"07/25/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/26/2016"
"JAAMH",34,21,0,1,12,11,9,0,1,2,10,8,0,1,2,"07/26/2016"
"NCI DAC",58,26,1,10,21,10,10,1,1,1,9,9,1,1,1,"07/26/2016"
"NHGRI",43,41,2,0,0,12,11,2,0,0,10,9,2,0,0,"07/26/2016"
"NHLBI",46,2,29,3,12,5,1,2,2,3,5,1,2,2,3,"07/26/2016"
"NIAMS",3,0,1,0,2,2,0,1,0,1,2,0,1,0,1,"07/26/2016"
"NIDDK",18,0,0,18,0,2,0,0,2,0,2,0,0,2,0,"07/26/2016"
"NIGMS",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"07/26/2016"
"NINDS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/26/2016"
"All DACs",211,91,33,32,55,26,24,6,5,3,21,19,6,5,3,"07/26/2016"
"JAAMH",60,24,0,9,27,6,6,0,2,1,6,6,0,2,1,"07/27/2016"
"NCI DAC",22,13,4,5,0,7,7,1,1,0,7,7,1,1,0,"07/27/2016"
"NEI",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"07/27/2016"
"NHGRI",46,18,26,0,2,12,9,4,0,1,12,9,4,0,1,"07/27/2016"
"NHLBI",19,15,0,0,4,5,3,0,0,2,5,3,0,0,2,"07/27/2016"
"NIAMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/27/2016"
"NINDS",12,12,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/27/2016"
"All DACs",164,82,30,14,38,23,21,5,3,3,23,21,5,3,3,"07/27/2016"
"CDAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/28/2016"
"JAAMH",18,17,0,1,0,5,5,0,1,0,5,5,0,1,0,"07/28/2016"
"NCI DAC",37,33,1,0,3,10,9,1,0,1,9,8,1,0,1,"07/28/2016"
"NHGRI",45,42,3,0,0,6,6,1,0,0,6,6,1,0,0,"07/28/2016"
"NHLBI",21,6,1,14,0,5,3,1,1,0,5,3,1,1,0,"07/28/2016"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2016"
"NICHD",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/28/2016"
"NIDCD DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/28/2016"
"NIDDK",18,18,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/28/2016"
"NIGMS",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/28/2016"
"NINDS",22,19,3,0,0,4,4,1,0,0,4,4,1,0,0,"07/28/2016"
"All DACs",174,144,9,15,6,22,21,2,1,2,20,19,2,1,2,"07/28/2016"
"CDAC",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/29/2016"
"ES DAC",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"JAAMH",65,16,3,0,46,8,5,2,0,1,7,4,2,0,1,"07/29/2016"
"NCI DAC",52,14,4,0,34,12,9,4,0,1,12,9,4,0,1,"07/29/2016"
"NEI",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"NHGRI",106,34,2,0,70,8,7,2,0,1,7,6,1,0,1,"07/29/2016"
"NHLBI",101,48,1,0,52,8,6,1,0,2,7,5,1,0,2,"07/29/2016"
"NIAID",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"NIAMS",9,1,0,0,8,2,1,0,0,1,2,1,0,0,1,"07/29/2016"
"NICHD",10,1,3,0,6,4,1,2,0,1,3,1,1,0,1,"07/29/2016"
"NIDCR",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"NIDDK",34,3,0,0,31,2,1,0,0,1,2,1,0,0,1,"07/29/2016"
"NIGMS",13,2,0,0,11,3,2,0,0,1,3,2,0,0,1,"07/29/2016"
"NINDS",29,5,0,0,24,4,3,0,0,1,3,2,0,0,1,"07/29/2016"
"NINR DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/29/2016"
"All DACs",438,126,13,0,299,23,18,9,0,2,22,17,8,0,2,"07/29/2016"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/30/2016"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2016"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2016"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2016"
"All DACs",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/31/2016"
"CDAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2016"
"JAAMH",63,56,6,1,0,19,18,1,1,0,19,18,1,1,0,"08/01/2016"
"NCI DAC",161,158,2,1,0,29,28,1,1,0,28,27,1,1,0,"08/01/2016"
